0.0,0.0,0.0,0.0646802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226653,0.0,0.0,0.0,0.000165725,0.0,0.0,3.13261e-05,0.0,0.000926957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269336,0.0,0.0,0.00023261,0.0151695,0.0,0.0,0.0,0.0,0.0,1.45171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114761,0.0,0.0,2.28237e-05,0.0,0.000162286,0.0,0.0,0.0,0.0,0.0,0.0111337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000778185,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.492327,0.0,16.9078,0.0,3.34603,0.895424,0.0521097,0.00163255,0.0,0.00407057,0.0,0.148869,0.0595892,0.0,0.0,0.0,0.0,0.0,0.0,0.162495,0.0,0.0,0.0,0.00274083,0.0,0.00175303,0.0,0.0,0.195826,0.0,0.00989771,0.0,0.0,0.00135829,0.0,0.0,0.0,0.0,0.0,0.00376575,0.0,0.0,0.0,0.00207902,0.00401501,0.0,0.0,0.0,0.0,0.000125709,0.0,0.0,0.0,0.00827399,0.0,0.0,0.0,0.0,0.00616027,0.0,0.00154817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496876,0.0,0.0,0.764625,0.0,0.0,0.401611,0.0,0.0,0.0,0.0140782,0.0,0.0,0.00216546,0.0,0.0,0.000642038,0.0,0.0,0.0,0.0,0.0156884,0.0,0.353095,0.0
0.0,0.0,0.0,0.155243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03565e-05,0.0,0.0,0.0,6.9163e-05,0.000111798,0.0,0.0,0.000288461,0.0,0.30618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000642465,0.0,0.0,0.000667763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000160608,0.0,0.0,0.0,0.002543,0.0,0.000262608,0.000618487,0.0,0.0,0.0,5.35739e-05,0.0,0.0,0.0,0.0,0.0,5.92532e-05,0.0,0.0,0.0,0.0,0.0,0.000115221,0.0,0.0,0.0,0.0,0.0,0.000715834,3.35881e-05,0.0,0.0,0.0,0.000224194,0.0,0.0,0.0
0.167158,0.161388,0.0,0.0,0.0,0.0,0.0,0.0,0.00280953,0.0,0.0,0.0,0.0,0.0,0.000100618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272035,0.0,0.0,0.0,0.0,0.0,0.000678949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00727018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364618,0.0,0.000192528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132937,0.0,0.0,0.0,0.0,0.000555686,0.0,0.00298985,0.0,0.0,0.0,0.0,0.0191475,0.0,0.0,0.0,6.64097e-05,0.0,0.0,0.0,0.0,0.000197441,0.0,0.0,0.0,5.76622e-05,0.0,0.0,0.0,7.94293e-05
0.0,0.0,0.573469,0.0,0.0,0.283052,0.00104426,0.00436642,0.0,0.0,0.000902932,0.0,0.0022185,0.0,0.0,0.0,0.0,0.0,0.0,0.00489283,0.0,0.0,0.0,0.00230932,0.226004,0.0,0.0137702,0.0,0.0147189,0.0,0.0019075,0.00207743,0.0,0.000145797,0.0253505,0.000515194,0.0,0.0,0.0,0.0,0.0315569,0.000605511,4.17829e-05,0.000207586,0.0,0.000111623,0.00240426,0.0,0.0,0.00189269,0.00118072,0.00135299,0.0,0.0,0.0,0.00254418,0.0,0.00581692,0.0,9.09211e-05,0.000275008,0.00172643,0.000453722,0.00221317,0.0,0.000520944,0.000859712,0.0,0.0,0.00108253,0.000210111,0.0,0.0,0.0,0.0,0.0,0.00521505,0.0,0.010355,0.0,0.0,0.00584295,0.0,0.000827099,0.0,0.00226361,0.00415629,0.000151849,0.0,0.00026871,0.0,0.0,0.0,0.000929751,0.0,0.0,0.00282764,0.0,0.00070848,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000301567,0.0,0.0,0.0,0.000153594,0.0,0.0,0.0,0.0,0.000523876,0.0,0.000110978,0.0,0.0,0.0,0.0,0.000121503,0.0,0.000229576,0.000862914,0.0,7.47787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50439e-05,0.0,0.0,0.185624,0.0,0.0,0.0,0.0,0.0,0.608818,0.0,0.0,0.000461516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000606077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51585e-05,0.0,0.00529497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763771,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000597665,0.0,0.0,1.35834e-05,0.0,0.0,0.000116684,0.0,1.33065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000757088,7.53387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264059,0.0,0.0,0.0,0.0,0.0,0.0,0.286821,0.0,0.0,0.0,0.000380165,0.0,0.0,0.0,0.000492202,0.0,3.24845e-05,0.0,0.0,1.07958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119472,0.0,0.0,0.0,0.0,0.000979104,0.0,0.0,0.00166401,0.521779,0.0,0.0,0.0,0.0,0.0,0.0,0.0764114,0.0,0.00854004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000429369,0.0,0.0,0.000425886,0.0,0.0,1.61226e-05,0.0,0.0,0.0,4.44077e-05,0.0,0.0,0.00695202,0.0,0.0,0.0,0.0,1.02814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152905,0.0,0.0,0.000147689,0.0,0.0,0.0,0.0,5.9534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96754e-06,0.0,0.0,1.02076e-05,0.0,0.0,0.000187052,0.0,0.0,0.0,6.13161e-05,0.0,0.0,0.0,0.0,0.0,3.43464e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123008,0.0,0.0,0.0,0.0,0.0,0.000175178,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000445361,0.0,0.0,0.0142592,0.0,0.0,0.0,0.00174424,0.0,0.0,0.0,0.0,2.7655e-05,0.0,0.0,0.0,0.0,0.0,0.00596567,0.0,0.000278921,0.0,0.00153993,0.0,0.0,0.0,0.000215562,0.00151665,0.0,0.0,0.0,0.0,0.00119728,0.0,0.0,0.0,0.0,0.000152215,0.0,0.0,0.0,0.0,0.00859296,0.0,0.0,0.0,0.0520295,0.0,0.0,0.0,0.0030279,0.0,0.00101977,0.0,0.0,0.0,0.0,0.0,0.0137095,0.0,0.0,0.0,0.0,1.19844e-05,0.0,0.0,0.0,0.382746,0.000317683,0.0,0.25473,0.0,0.0646743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000267304,5.55679e-05,0.0,0.00149789,0.0,0.0,0.0,0.00722799,0.0,0.0,0.0,0.0,0.0,0.0,0.00384225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728e-05,1.25922e-05,0.0,0.0,0.0,0.000140236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000709493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86955,0.0,0.0,0.0,0.0,0.0,0.395048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000885086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.000394268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32841e-05,0.0,0.0,0.0,0.000181985,0.0,0.0,0.0,0.00158948,0.0,0.0,0.0,7.8396e-05,0.0,0.0,0.0,0.0,0.000101967,0.0,0.0,0.00012054,0.000706248,0.0,0.0,6.98693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00669541,0.0,0.0,0.0,0.00563693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000211315,0.0,0.00192623,0.0,0.00423847,0.000894777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502184,0.0,0.0,0.0128201,0.0,9.46118e-05,0.00063516,0.0,0.0,7.00013e-05,0.000237132,0.00134417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107731,0.0,0.0,0.0,0.0,0.00449527,0.0,0.000485878,0.00200276,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432823,0.0,0.0,0.0014485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543519,0.0,0.0,0.0,0.0,1.02936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00140146,0.00358148,0.00248102,0.00647595,0.0,0.0,1.18577e-05,0.000182243,0.0,0.0,0.00231579,0.0,9.15643e-05,3.06783e-05,0.0,0.0,0.0,0.00331291,0.0,0.0,0.0,0.0,0.0112422,0.0,0.0,0.0,0.0,0.0,0.00143099,0.0,0.000104393,1.4554e-05,0.000884098,8.89515e-05,0.000282321,6.25476e-05,0.000131477,0.000174342,0.0202043,0.0,0.000122893,2.95232e-05,0.0,0.0,1.62667e-05,0.0,0.0,0.000191258,6.29512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00139991,0.0,0.0,0.000169723,3.07954e-05,0.0,0.000470283,0.0,0.0,0.00208067,0.0,0.000283207,4.33792e-05,0.000481096,0.0,0.0,0.000357315,0.0,0.0,0.0,0.0,0.0,9.52973e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.48767e-05,0.000145055,0.0,0.0,0.0,0.000660095,0.0,0.0,0.000125817,0.000172016,0.000768466,0.000134286,0.000181015,0.0
